index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
492,../../../Scenario5/unit1/camera_data/image_BS1_2297_03_24_52.jpg,"[0.612528478477669, 0.772727272874079]",9,16
1970,../../../Scenario5/unit1/camera_data/image_BS1_8086_03_37_13.jpg,"[0.348309763756337, 0.8344155842742709]",20,39
1145,../../../Scenario5/unit1/camera_data/image_BS1_4616_03_29_48.jpg,"[0.4281931815869834, 0.7824675323421978]",16,32
1335,../../../Scenario5/unit1/camera_data/image_BS1_5127_03_30_54.jpg,"[0.42983518401353205, 0.7846320346854642]",17,33
825,../../../Scenario5/unit1/camera_data/image_BS1_3611_03_27_40.jpg,"[0.1573654071100955, 0.825757575670191]",27,53
495,../../../Scenario5/unit1/camera_data/image_BS1_2302_03_24_52.jpg,"[0.6740009441456664, 0.7683982683413435]",7,13
800,../../../Scenario5/unit1/camera_data/image_BS1_3394_03_27_12.jpg,"[0.11598694608065717, 0.054112554121542256]",29,57
1974,../../../Scenario5/unit1/camera_data/image_BS1_8090_03_37_14.jpg,"[0.38572689395050347, 0.8279220777058631]",18,35
848,../../../Scenario5/unit1/camera_data/image_BS1_3636_03_27_43.jpg,"[0.39213070340091777, 0.7575757573939973]",18,34
1765,../../../Scenario5/unit1/camera_data/image_BS1_7009_03_34_55.jpg,"[0.5672502616942926, 0.061688311707786]",6,11
1219,../../../Scenario5/unit1/camera_data/image_BS1_4824_03_30_15.jpg,"[0.43859937193661463, 0.09956709948520759]",12,23
888,../../../Scenario5/unit1/camera_data/image_BS1_3863_03_28_12.jpg,"[0.6702653886475086, 0.06060606053615282]",2,2
1830,../../../Scenario5/unit1/camera_data/image_BS1_7421_03_35_48.jpg,"[0.37135937275101644, 0.8170995669123141]",19,37
1534,../../../Scenario5/unit1/camera_data/image_BS1_6228_03_33_15.jpg,"[0.10818743457278089, 0.8928571426209544]",29,57
1438,../../../Scenario5/unit1/camera_data/image_BS1_5391_03_31_28.jpg,"[0.12626998625303704, 0.04004329012068795]",28,55
2242,../../../Scenario5/unit1/camera_data/image_BS1_9866_03_41_05.jpg,"[0.2768621333663802, 0.9469696968962938]",25,49
1090,../../../Scenario5/unit1/camera_data/image_BS1_4374_03_29_17.jpg,"[0.0937583382919601, 0.11796536786500036]",28,55
1505,../../../Scenario5/unit1/camera_data/image_BS1_5943_03_32_38.jpg,"[0.21138728679916594, 0.08549783563815042]",24,47
1750,../../../Scenario5/unit1/camera_data/image_BS1_6857_03_34_35.jpg,"[0.769688635282623, 0.7196969696165757]",2,3
410,../../../Scenario5/unit1/camera_data/image_BS1_2026_03_24_17.jpg,"[0.4149955871224282, 0.06709956695076338]",13,26
13,../../../Scenario5/unit1/camera_data/image_BS1_272_03_20_32.jpg,"[0.13281747091267526, 0.9177489175691549]",28,55
1360,../../../Scenario5/unit1/camera_data/image_BS1_5153_03_30_57.jpg,"[0.6742882945786981, 0.7499999998077536]",7,14
405,../../../Scenario5/unit1/camera_data/image_BS1_2021_03_24_17.jpg,"[0.4722604215860669, 0.061688311707786]",10,19
1861,../../../Scenario5/unit1/camera_data/image_BS1_7455_03_35_52.jpg,"[0.8877075593681394, 0.7824675323421978]",2,2
952,../../../Scenario5/unit1/camera_data/image_BS1_3928_03_28_20.jpg,"[0.09334783769626087, 0.11471861465769508]",29,57
1964,../../../Scenario5/unit1/camera_data/image_BS1_8080_03_37_12.jpg,"[0.29654563740923995, 0.8430735930321478]",22,42
975,../../../Scenario5/unit1/camera_data/image_BS1_4085_03_28_40.jpg,"[0.19909279366848326, 0.8571428571867992]",26,51
1664,../../../Scenario5/unit1/camera_data/image_BS1_6532_03_33_54.jpg,"[0.25235524723290503, 0.03571428574174949]",23,44
216,../../../Scenario5/unit1/camera_data/image_BS1_675_03_21_24.jpg,"[0.1341515978742196, 0.12121212122610277]",28,55
2166,../../../Scenario5/unit1/camera_data/image_BS1_9490_03_40_16.jpg,"[0.547648857779323, 0.11580086582932826]",9,17
1709,../../../Scenario5/unit1/camera_data/image_BS1_6815_03_34_30.jpg,"[0.2349705465813799, 0.8225108224628858]",24,46
472,../../../Scenario5/unit1/camera_data/image_BS1_2277_03_24_49.jpg,"[0.3732476755466518, 0.7976190475146853]",19,37
1344,../../../Scenario5/unit1/camera_data/image_BS1_5136_03_30_55.jpg,"[0.5119147800756503, 0.7716450215486488]",13,26
539,../../../Scenario5/unit1/camera_data/image_BS1_2533_03_25_22.jpg,"[0.5395004207570813, 0.07792207789810954]",7,14
1146,../../../Scenario5/unit1/camera_data/image_BS1_4617_03_29_48.jpg,"[0.437142094783235, 0.7813852813243617]",16,32
991,../../../Scenario5/unit1/camera_data/image_BS1_4103_03_28_43.jpg,"[0.4314771864254968, 0.8246753246523549]",17,34
2275,../../../Scenario5/unit1/camera_data/image_BS1_9900_03_41_09.jpg,"[0.6055910182397203, 0.8463203463932502]",12,24
1009,../../../Scenario5/unit1/camera_data/image_BS1_4122_03_28_45.jpg,"[0.6703680137927874, 0.7987012985325214]",7,14
1261,../../../Scenario5/unit1/camera_data/image_BS1_4867_03_30_20.jpg,"[0.29605303668565053, 0.10497835503577924]",20,39
875,../../../Scenario5/unit1/camera_data/image_BS1_3664_03_27_46.jpg,"[0.7098581720411743, 0.753246753168856]",6,11
497,../../../Scenario5/unit1/camera_data/image_BS1_2304_03_24_53.jpg,"[0.698897805872036, 0.7673160173235074]",6,11
312,../../../Scenario5/unit1/camera_data/image_BS1_1064_03_22_14.jpg,"[0.7664251554760821, 0.7954545454790132]",4,6
132,../../../Scenario5/unit1/camera_data/image_BS1_591_03_21_13.jpg,"[0.5648488331576792, 0.08116883110541483]",6,11
252,../../../Scenario5/unit1/camera_data/image_BS1_1004_03_22_07.jpg,"[0.22864883725885582, 0.825757575670191]",25,48
1048,../../../Scenario5/unit1/camera_data/image_BS1_4332_03_29_12.jpg,"[0.472116746376843, 0.07251082250133503]",11,20
137,../../../Scenario5/unit1/camera_data/image_BS1_596_03_21_14.jpg,"[0.5437285769934124, 0.08225108212325087]",7,14
648,../../../Scenario5/unit1/camera_data/image_BS1_2816_03_25_58.jpg,"[0.1417869091263155, 0.8571428571867992]",28,55
595,../../../Scenario5/unit1/camera_data/image_BS1_2589_03_25_29.jpg,"[0.3204162476099017, 0.0909090908811278]",20,38
1488,../../../Scenario5/unit1/camera_data/image_BS1_5925_03_32_36.jpg,"[0.3655302641520818, 0.07575757586243743]",16,31
585,../../../Scenario5/unit1/camera_data/image_BS1_2579_03_25_28.jpg,"[0.36475031301004446, 0.08874458869165856]",17,34
811,../../../Scenario5/unit1/camera_data/image_BS1_3596_03_27_38.jpg,"[0.016112148771314536, 0.8820346318274054]",30,60
2048,../../../Scenario5/unit1/camera_data/image_BS1_8606_03_38_21.jpg,"[0.3770858562046723, 0.07792207789810954]",15,29
279,../../../Scenario5/unit1/camera_data/image_BS1_1031_03_22_10.jpg,"[0.4580776256597489, 0.8019480517398266]",15,29
360,../../../Scenario5/unit1/camera_data/image_BS1_1294_03_22_44.jpg,"[0.32515752960179484, 0.08116883110541483]",19,34
1253,../../../Scenario5/unit1/camera_data/image_BS1_4859_03_30_19.jpg,"[0.3249728043432097, 0.10281385284631]",19,38
2177,../../../Scenario5/unit1/camera_data/image_BS1_9501_03_40_18.jpg,"[0.4699821432267049, 0.12121212122610277]",14,26
1734,../../../Scenario5/unit1/camera_data/image_BS1_6840_03_34_33.jpg,"[0.5502350115891055, 0.7564935063761613]",12,22
351,../../../Scenario5/unit1/camera_data/image_BS1_1285_03_22_43.jpg,"[0.4059850988302589, 0.06601731608672447]",14,27
1604,../../../Scenario5/unit1/camera_data/image_BS1_6469_03_33_46.jpg,"[0.6397036185634007, 0.033549783552280256]",2,3
1476,../../../Scenario5/unit1/camera_data/image_BS1_5913_03_32_34.jpg,"[0.4624289320879153, 0.07251082250133503]",11,20
1442,../../../Scenario5/unit1/camera_data/image_BS1_5395_03_31_28.jpg,"[0.09221896102527419, 0.050865800914236974]",30,59
1242,../../../Scenario5/unit1/camera_data/image_BS1_4848_03_30_18.jpg,"[0.36146630815694714, 0.10281385284631]",17,34
28,../../../Scenario5/unit1/camera_data/image_BS1_288_03_20_34.jpg,"[0.23419059543934262, 0.9015151512250342]",24,47
1738,../../../Scenario5/unit1/camera_data/image_BS1_6844_03_34_34.jpg,"[0.6002750354109314, 0.7456709955826123]",9,17
660,../../../Scenario5/unit1/camera_data/image_BS1_2828_03_26_00.jpg,"[0.2604010590952841, 0.8311688309131684]",23,45
1291,../../../Scenario5/unit1/camera_data/image_BS1_4898_03_30_24.jpg,"[0.08879128096295293, 0.09740259744953549]",30,59
571,../../../Scenario5/unit1/camera_data/image_BS1_2565_03_25_26.jpg,"[0.4150571622037619, 0.08874458869165856]",14,27
1323,../../../Scenario5/unit1/camera_data/image_BS1_5115_03_30_52.jpg,"[0.31339668725864667, 0.8062770561187651]",22,42
1625,../../../Scenario5/unit1/camera_data/image_BS1_6492_03_33_49.jpg,"[0.46604133740882164, 0.03896103879525764]",11,22
1662,../../../Scenario5/unit1/camera_data/image_BS1_6530_03_33_54.jpg,"[0.2637671640616877, 0.03679653675958554]",23,44
650,../../../Scenario5/unit1/camera_data/image_BS1_2818_03_25_58.jpg,"[0.1617167135382619, 0.8506493503107972]",26,52
869,../../../Scenario5/unit1/camera_data/image_BS1_3657_03_27_46.jpg,"[0.6240019704023694, 0.7489177489437147]",9,16
1147,../../../Scenario5/unit1/camera_data/image_BS1_4618_03_29_49.jpg,"[0.44619363313934934, 0.7813852813243617]",15,30
891,../../../Scenario5/unit1/camera_data/image_BS1_3866_03_28_12.jpg,"[0.6431518236431106, 0.061688311707786]",2,3
1052,../../../Scenario5/unit1/camera_data/image_BS1_4336_03_29_12.jpg,"[0.43767574557076955, 0.07683982688027349]",12,23
828,../../../Scenario5/unit1/camera_data/image_BS1_3616_03_27_40.jpg,"[0.20276677408530727, 0.8095238093260704]",25,49
2208,../../../Scenario5/unit1/camera_data/image_BS1_9532_03_40_22.jpg,"[0.2469571642616422, 0.12987012967638545]",26,51
1513,../../../Scenario5/unit1/camera_data/image_BS1_5952_03_32_39.jpg,"[0.12916401551323986, 0.09199134189896385]",28,55
1611,../../../Scenario5/unit1/camera_data/image_BS1_6476_03_33_47.jpg,"[0.5806325814320168, 0.03571428574174949]",6,11
2225,../../../Scenario5/unit1/camera_data/image_BS1_9848_03_41_02.jpg,"[0.15939738511495477, 0.9945887444494284]",30,59
1400,../../../Scenario5/unit1/camera_data/image_BS1_5353_03_31_23.jpg,"[0.46969479279367315, 0.010822510793549026]",10,20
1058,../../../Scenario5/unit1/camera_data/image_BS1_4342_03_29_13.jpg,"[0.38162188789142376, 0.08441558446651723]",15,29
598,../../../Scenario5/unit1/camera_data/image_BS1_2592_03_25_29.jpg,"[0.30426304878922605, 0.09199134189896385]",20,39
1011,../../../Scenario5/unit1/camera_data/image_BS1_4124_03_28_45.jpg,"[0.6952443504871846, 0.7965367964968493]",6,10
861,../../../Scenario5/unit1/camera_data/image_BS1_3649_03_27_45.jpg,"[0.5291968555673128, 0.7467532466004483]",12,22
1675,../../../Scenario5/unit1/camera_data/image_BS1_6543_03_33_55.jpg,"[0.1833090453795617, 0.04004329012068795]",26,51
91,../../../Scenario5/unit1/camera_data/image_BS1_352_03_20_43.jpg,"[0.7047063894389981, 0.8214285714450497]",5,9
1471,../../../Scenario5/unit1/camera_data/image_BS1_5908_03_32_34.jpg,"[0.5071119229878396, 0.06818181796859943]",9,16
790,../../../Scenario5/unit1/camera_data/image_BS1_3383_03_27_11.jpg,"[0.18952812955680695, 0.05519480513937831]",26,51
263,../../../Scenario5/unit1/camera_data/image_BS1_1015_03_22_08.jpg,"[0.3200467970635637, 0.816017315894478]",20,39
712,../../../Scenario5/unit1/camera_data/image_BS1_2882_03_26_07.jpg,"[0.7460027503551302, 0.7575757573939973]",4,7
2215,../../../Scenario5/unit1/camera_data/image_BS1_9539_03_40_23.jpg,"[0.18507419798336172, 0.1320346320196518]",28,55
1238,../../../Scenario5/unit1/camera_data/image_BS1_4844_03_30_18.jpg,"[0.37390447651143766, 0.10173160182847395]",17,33
149,../../../Scenario5/unit1/camera_data/image_BS1_608_03_21_15.jpg,"[0.4971572833124366, 0.08441558446651723]",9,17
2012,../../../Scenario5/unit1/camera_data/image_BS1_8128_03_37_19.jpg,"[0.8236899899397209, 0.7662337659980771]",2,2
2100,../../../Scenario5/unit1/camera_data/image_BS1_9280_03_39_49.jpg,"[0.4217483220872079, 0.9058441557577698]",20,39
79,../../../Scenario5/unit1/camera_data/image_BS1_340_03_20_41.jpg,"[0.5906077461393924, 0.8322510822385987]",9,17
1822,../../../Scenario5/unit1/camera_data/image_BS1_7413_03_35_47.jpg,"[0.2604831592085904, 0.826839826688027]",24,47
1814,../../../Scenario5/unit1/camera_data/image_BS1_7405_03_35_46.jpg,"[0.15742698220601314, 0.8387445884994121]",28,55
998,../../../Scenario5/unit1/camera_data/image_BS1_4110_03_28_43.jpg,"[0.5195500913423301, 0.8138528138588059]",13,26
36,../../../Scenario5/unit1/camera_data/image_BS1_296_03_20_36.jpg,"[0.2886640257880574, 0.8939393936387905]",22,44
235,../../../Scenario5/unit1/camera_data/image_BS1_986_03_22_04.jpg,"[0.07735883910219772, 0.8495670994467583]",30,59
1249,../../../Scenario5/unit1/camera_data/image_BS1_4855_03_30_19.jpg,"[0.33868352456332695, 0.10281385284631]",19,37
324,../../../Scenario5/unit1/camera_data/image_BS1_1258_03_22_39.jpg,"[0.6421050471000141, 0.04004329012068795]",2,4
1781,../../../Scenario5/unit1/camera_data/image_BS1_7025_03_34_57.jpg,"[0.34527205927232635, 0.07359307351917108]",17,32
1031,../../../Scenario5/unit1/camera_data/image_BS1_4314_03_29_09.jpg,"[0.6323556577297527, 0.05844155850048072]",2,4
1603,../../../Scenario5/unit1/camera_data/image_BS1_6468_03_33_46.jpg,"[0.6485499066143735, 0.032467532534444205]",2,4
2271,../../../Scenario5/unit1/camera_data/image_BS1_9896_03_41_09.jpg,"[0.5525543400124125, 0.8560606058613689]",14,28
816,../../../Scenario5/unit1/camera_data/image_BS1_3601_03_27_39.jpg,"[0.06742472445876725, 0.8603896102403074]",30,59
1049,../../../Scenario5/unit1/camera_data/image_BS1_4333_03_29_12.jpg,"[0.4635783337762906, 0.07359307351917108]",11,21
1615,../../../Scenario5/unit1/camera_data/image_BS1_6480_03_33_47.jpg,"[0.5492498101419266, 0.03679653675958554]",6,11
396,../../../Scenario5/unit1/camera_data/image_BS1_2012_03_24_15.jpg,"[0.5887604934222861, 0.051948051932073025]",6,10
782,../../../Scenario5/unit1/camera_data/image_BS1_3375_03_27_10.jpg,"[0.23794667596947291, 0.057359307482644666]",24,46
1700,../../../Scenario5/unit1/camera_data/image_BS1_6806_03_34_29.jpg,"[0.12967714128338576, 0.8430735930321478]",28,55
2255,../../../Scenario5/unit1/camera_data/image_BS1_9880_03_41_07.jpg,"[0.39169967775866205, 0.9036796535683006]",21,42
2118,../../../Scenario5/unit1/camera_data/image_BS1_9299_03_39_51.jpg,"[0.6837092834665666, 0.8852813851885077]",9,17
504,../../../Scenario5/unit1/camera_data/image_BS1_2311_03_24_54.jpg,"[0.7861907596322482, 0.765151514980241]",3,4
1992,../../../Scenario5/unit1/camera_data/image_BS1_8108_03_37_16.jpg,"[0.5782311528954034, 0.7900432899284415]",9,17
384,../../../Scenario5/unit1/camera_data/image_BS1_1319_03_22_47.jpg,"[0.060569364348708646, 0.14935064938160852]",30,59
311,../../../Scenario5/unit1/camera_data/image_BS1_1063_03_22_14.jpg,"[0.7551569138565234, 0.7943722941535829]",4,7
1270,../../../Scenario5/unit1/camera_data/image_BS1_4876_03_30_22.jpg,"[0.2545103754004318, 0.10281385284631]",23,45
905,../../../Scenario5/unit1/camera_data/image_BS1_3880_03_28_14.jpg,"[0.5265901767255577, 0.07359307351917108]",7,14
521,../../../Scenario5/unit1/camera_data/image_BS1_2515_03_25_20.jpg,"[0.6341618603829139, 0.06818181796859943]",4,7
1927,../../../Scenario5/unit1/camera_data/image_BS1_8043_03_37_08.jpg,"[0.0, 0.9209956709302572]",30,60
1982,../../../Scenario5/unit1/camera_data/image_BS1_8098_03_37_15.jpg,"[0.4682990907362111, 0.8116883115155396]",15,28
760,../../../Scenario5/unit1/camera_data/image_BS1_3352_03_27_07.jpg,"[0.38494694279388225, 0.06060606053615282]",15,29
190,../../../Scenario5/unit1/camera_data/image_BS1_649_03_21_21.jpg,"[0.307567578659712, 0.10173160182847395]",20,39
1688,../../../Scenario5/unit1/camera_data/image_BS1_6556_03_33_57.jpg,"[0.08887338109084311, 0.05519480513937831]",29,57
664,../../../Scenario5/unit1/camera_data/image_BS1_2833_03_26_00.jpg,"[0.3152028899263918, 0.8203463201196194]",21,42
1016,../../../Scenario5/unit1/camera_data/image_BS1_4130_03_28_46.jpg,"[0.7690318343178371, 0.7922077922717079]",4,6
575,../../../Scenario5/unit1/camera_data/image_BS1_2569_03_25_27.jpg,"[0.40089489132400036, 0.08874458869165856]",15,29
316,../../../Scenario5/unit1/camera_data/image_BS1_1068_03_22_15.jpg,"[0.8095071940279868, 0.7987012985325214]",2,3
743,../../../Scenario5/unit1/camera_data/image_BS1_3335_03_27_05.jpg,"[0.5196321914556364, 0.053030303103706204]",7,14
1878,../../../Scenario5/unit1/camera_data/image_BS1_7823_03_36_40.jpg,"[0.4952895055487738, 0.11363636363985903]",8,14
2153,../../../Scenario5/unit1/camera_data/image_BS1_9476_03_40_14.jpg,"[0.6549126659862587, 0.10822510839688164]",6,11
1787,../../../Scenario5/unit1/camera_data/image_BS1_7031_03_34_58.jpg,"[0.2625561872773947, 0.0790043289159456]",20,39
787,../../../Scenario5/unit1/camera_data/image_BS1_3380_03_27_10.jpg,"[0.2079185566874835, 0.05627705615721436]",25,48
1989,../../../Scenario5/unit1/camera_data/image_BS1_8105_03_37_16.jpg,"[0.5446316783272849, 0.7965367964968493]",11,22
962,../../../Scenario5/unit1/camera_data/image_BS1_4072_03_28_38.jpg,"[0.05792163544300857, 0.8993506491893621]",29,57
27,../../../Scenario5/unit1/camera_data/image_BS1_287_03_20_34.jpg,"[0.22811518647132129, 0.9025974025504645]",24,48
2045,../../../Scenario5/unit1/camera_data/image_BS1_8602_03_38_20.jpg,"[0.4106648057262343, 0.07683982688027349]",14,26
1566,../../../Scenario5/unit1/camera_data/image_BS1_6262_03_33_19.jpg,"[0.4737382237714191, 0.8322510822385987]",15,28
667,../../../Scenario5/unit1/camera_data/image_BS1_2836_03_26_01.jpg,"[0.34576466001049966, 0.814935064876642]",20,39
257,../../../Scenario5/unit1/camera_data/image_BS1_1009_03_22_07.jpg,"[0.26826214568449414, 0.8214285714450497]",23,46
2155,../../../Scenario5/unit1/camera_data/image_BS1_9478_03_40_15.jpg,"[0.6410582705569177, 0.10822510839688164]",6,11
1597,../../../Scenario5/unit1/camera_data/image_BS1_6294_03_33_23.jpg,"[0.8358408078611796, 0.7954545454790132]",2,3
967,../../../Scenario5/unit1/camera_data/image_BS1_4077_03_28_39.jpg,"[0.10822848463672598, 0.8820346318274054]",28,55
683,../../../Scenario5/unit1/camera_data/image_BS1_2853_03_26_03.jpg,"[0.4574823997908806, 0.7997835497041546]",14,28
689,../../../Scenario5/unit1/camera_data/image_BS1_2859_03_26_04.jpg,"[0.49231337616068077, 0.7943722941535829]",13,26
864,../../../Scenario5/unit1/camera_data/image_BS1_3652_03_27_45.jpg,"[0.5636994314547199, 0.7467532466004483]",11,21
499,../../../Scenario5/unit1/camera_data/image_BS1_2306_03_24_53.jpg,"[0.7237330925024881, 0.7662337659980771]",4,7
42,../../../Scenario5/unit1/camera_data/image_BS1_302_03_20_36.jpg,"[0.32552698014813286, 0.887445887377977]",20,39
992,../../../Scenario5/unit1/camera_data/image_BS1_4104_03_28_43.jpg,"[0.44407955502118385, 0.8225108224628858]",17,32
1873,../../../Scenario5/unit1/camera_data/image_BS1_7818_03_36_39.jpg,"[0.547648857779323, 0.11255411262202297]",6,11
100,../../../Scenario5/unit1/camera_data/image_BS1_361_03_20_44.jpg,"[0.8034112600279929, 0.8181818179301501]",2,4
1590,../../../Scenario5/unit1/camera_data/image_BS1_6287_03_33_22.jpg,"[0.7549106134874367, 0.8019480517398266]",4,7
923,../../../Scenario5/unit1/camera_data/image_BS1_3899_03_28_16.jpg,"[0.3756491040832652, 0.09415584424223021]",15,29
1300,../../../Scenario5/unit1/camera_data/image_BS1_5092_03_30_49.jpg,"[0.062149791679339664, 0.8625541124297765]",29,58
1786,../../../Scenario5/unit1/camera_data/image_BS1_7030_03_34_58.jpg,"[0.2777036596189191, 0.07792207789810954]",20,39
721,../../../Scenario5/unit1/camera_data/image_BS1_2891_03_26_08.jpg,"[0.8724574618667523, 0.7499999998077536]",2,2
437,../../../Scenario5/unit1/camera_data/image_BS1_2053_03_24_21.jpg,"[0.09026908314830512, 0.10281385284631]",28,55
1101,../../../Scenario5/unit1/camera_data/image_BS1_4571_03_29_43.jpg,"[0.030808070438610616, 0.8896103894136491]",30,59
2002,../../../Scenario5/unit1/camera_data/image_BS1_8118_03_37_17.jpg,"[0.7016481599230149, 0.7716450215486488]",6,11
1553,../../../Scenario5/unit1/camera_data/image_BS1_6249_03_33_17.jpg,"[0.32780525850749487, 0.8538961039794939]",20,39
1911,../../../Scenario5/unit1/camera_data/image_BS1_7858_03_36_44.jpg,"[0.1627224400174133, 0.13311688303748784]",26,51
517,../../../Scenario5/unit1/camera_data/image_BS1_2511_03_25_19.jpg,"[0.6584634962258314, 0.06709956695076338]",2,4
820,../../../Scenario5/unit1/camera_data/image_BS1_3605_03_27_39.jpg,"[0.10334352743560898, 0.8463203463932502]",29,58
1117,../../../Scenario5/unit1/camera_data/image_BS1_4587_03_29_45.jpg,"[0.16799737279684088, 0.8419913418605146]",27,52
157,../../../Scenario5/unit1/camera_data/image_BS1_616_03_21_16.jpg,"[0.46704706388797307, 0.08874458869165856]",11,22
1447,../../../Scenario5/unit1/camera_data/image_BS1_5400_03_31_29.jpg,"[0.05104575030097741, 0.06709956695076338]",30,59
420,../../../Scenario5/unit1/camera_data/image_BS1_2036_03_24_19.jpg,"[0.300404343099233, 0.07683982688027349]",20,39
832,../../../Scenario5/unit1/camera_data/image_BS1_3620_03_27_41.jpg,"[0.23934237802693492, 0.7976190475146853]",24,48
1820,../../../Scenario5/unit1/camera_data/image_BS1_7411_03_35_47.jpg,"[0.2321791424664559, 0.8300865800491295]",25,49
778,../../../Scenario5/unit1/camera_data/image_BS1_3371_03_27_09.jpg,"[0.2618583362486637, 0.057359307482644666]",22,43
503,../../../Scenario5/unit1/camera_data/image_BS1_2310_03_24_53.jpg,"[0.7735883910365611, 0.765151514980241]",3,4
1951,../../../Scenario5/unit1/camera_data/image_BS1_8067_03_37_11.jpg,"[0.18954865458877948, 0.8636363634476126]",26,51
2276,../../../Scenario5/unit1/camera_data/image_BS1_9901_03_41_09.jpg,"[0.6194043636197002, 0.8441558440499838]",12,23
1498,../../../Scenario5/unit1/camera_data/image_BS1_5935_03_32_37.jpg,"[0.2815623653089121, 0.08008658008757877]",20,42
1439,../../../Scenario5/unit1/camera_data/image_BS1_5392_03_31_28.jpg,"[0.11769052360312347, 0.04220779231015718]",28,55
1809,../../../Scenario5/unit1/camera_data/image_BS1_7400_03_35_45.jpg,"[0.09345046284153971, 0.8528138526540636]",30,59
1626,../../../Scenario5/unit1/camera_data/image_BS1_6493_03_33_49.jpg,"[0.4598633032955215, 0.03896103879525764]",11,22
1225,../../../Scenario5/unit1/camera_data/image_BS1_4830_03_30_16.jpg,"[0.41856694239397335, 0.09956709948520759]",14,27
350,../../../Scenario5/unit1/camera_data/image_BS1_1284_03_22_43.jpg,"[0.414585086512145, 0.06493506506888841]",13,26
1619,../../../Scenario5/unit1/camera_data/image_BS1_6485_03_33_48.jpg,"[0.5125100059591025, 0.03787878777742159]",9,16
1057,../../../Scenario5/unit1/camera_data/image_BS1_4341_03_29_13.jpg,"[0.3916381026627444, 0.08225108212325087]",15,29
636,../../../Scenario5/unit1/camera_data/image_BS1_2630_03_25_34.jpg,"[0.03637035365106997, 0.12445887443340806]",31,62
1791,../../../Scenario5/unit1/camera_data/image_BS1_7035_03_34_58.jpg,"[0.201945772864741, 0.08116883110541483]",24,47
319,../../../Scenario5/unit1/camera_data/image_BS1_1073_03_22_15.jpg,"[0.8610250200059971, 0.8030303030652569]",2,2
2044,../../../Scenario5/unit1/camera_data/image_BS1_8601_03_38_20.jpg,"[0.41866956753925216, 0.07683982688027349]",13,26
544,../../../Scenario5/unit1/camera_data/image_BS1_2538_03_25_23.jpg,"[0.5149114344957159, 0.08008658008757877]",9,17
356,../../../Scenario5/unit1/camera_data/image_BS1_1290_03_22_43.jpg,"[0.36212310913631696, 0.07359307351917108]",16,31
1594,../../../Scenario5/unit1/camera_data/image_BS1_6291_03_33_23.jpg,"[0.8017282075520831, 0.7976190475146853]",3,4
2184,../../../Scenario5/unit1/camera_data/image_BS1_9508_03_40_18.jpg,"[0.42310297408072484, 0.12445887443340806]",16,32
494,../../../Scenario5/unit1/camera_data/image_BS1_2300_03_24_52.jpg,"[0.6493503827883833, 0.7705627705308127]",7,14
2214,../../../Scenario5/unit1/camera_data/image_BS1_9538_03_40_22.jpg,"[0.19402311117961335, 0.1320346320196518]",28,55
1689,../../../Scenario5/unit1/camera_data/image_BS1_6558_03_33_57.jpg,"[0.07389010899051528, 0.05952380951831677]",30,59
724,../../../Scenario5/unit1/camera_data/image_BS1_3316_03_27_02.jpg,"[0.6759713470546079, 0.04004329012068795]",2,3
181,../../../Scenario5/unit1/camera_data/image_BS1_640_03_21_20.jpg,"[0.35756655241759294, 0.09632034643169944]",18,34
2031,../../../Scenario5/unit1/camera_data/image_BS1_8588_03_38_18.jpg,"[0.5281911290881613, 0.07792207789810954]",7,13
245,../../../Scenario5/unit1/camera_data/image_BS1_997_03_22_06.jpg,"[0.16592434474262044, 0.8333333332564348]",26,54
167,../../../Scenario5/unit1/camera_data/image_BS1_626_03_21_18.jpg,"[0.4233903244991727, 0.0909090908811278]",14,26
2088,../../../Scenario5/unit1/camera_data/image_BS1_9266_03_39_47.jpg,"[0.23353379447455672, 0.928571428516501]",28,55
393,../../../Scenario5/unit1/camera_data/image_BS1_2009_03_24_15.jpg,"[0.6244945711259587, 0.050865800914236974]",4,4
1245,../../../Scenario5/unit1/camera_data/image_BS1_4851_03_30_18.jpg,"[0.3519426941237998, 0.10281385284631]",18,34
1295,../../../Scenario5/unit1/camera_data/image_BS1_4902_03_30_25.jpg,"[0.05578703227828657, 0.09740259744953549]",30,60
1971,../../../Scenario5/unit1/camera_data/image_BS1_8087_03_37_13.jpg,"[0.3573407770804788, 0.8322510822385987]",19,37
941,../../../Scenario5/unit1/camera_data/image_BS1_3917_03_28_19.jpg,"[0.20685125511241445, 0.1093073594147177]",25,46
1059,../../../Scenario5/unit1/camera_data/image_BS1_4343_03_29_13.jpg,"[0.371564623056158, 0.08549783563815042]",16,30
86,../../../Scenario5/unit1/camera_data/image_BS1_347_03_20_42.jpg,"[0.6565957184767526, 0.825757575670191]",7,13
747,../../../Scenario5/unit1/camera_data/image_BS1_3339_03_27_05.jpg,"[0.48500646539097786, 0.05627705615721436]",9,17
1181,../../../Scenario5/unit1/camera_data/image_BS1_4652_03_29_53.jpg,"[0.7955706984707555, 0.7413419913574709]",3,4
1904,../../../Scenario5/unit1/camera_data/image_BS1_7851_03_36_43.jpg,"[0.2309065905862453, 0.12987012967638545]",22,43
1399,../../../Scenario5/unit1/camera_data/image_BS1_5352_03_31_22.jpg,"[0.47825373042619806, 0.012987013136815386]",9,17
